2.11134311888441, 1.0876508803076148, -0.32398184584792156, -1.6482305044778953, -2.849349557612256, -4.210725041313399, -7.350253587463409, -18.60151177060751, -10.353700356783932, -8.187021350749148, -7.633662359695722, -7.804959326749919, -8.099653436850524, -8.359881336652002, -8.587763610482957, -8.787348121574704, -8.976473039359735, -9.273849831104778, -10.725607321572689, -22.742669147626323, -131.39689242519728, -23.31689594999473, -11.468521650059385, -10.15275425286888, -10.004645458601075, -9.98769880437391, -9.985717487909564, -9.985479028831312, -9.985449263359527, -9.985445391526788, -9.985444881785128, -9.985444824833554, -9.985444758827665, -9.985444610335101, -9.98544449591526, -9.985444451528382
4.1800272322640195, 2.903024259905754, 1.1994246863009996, -0.43697675317946416, -1.9504364120320377, -4.16800919857239, -15.131014056663037, -115.16441952664707, -17.66075444091672, -7.876924412192165, -7.153873673949246, -7.438609095691184, -7.801778358097536, -8.126788765647136, -8.40251809825191, -8.639391980436471, -8.848301480306475, -9.08272997006976, -9.651744427260903, -12.345875640663145, -23.802963195009763, -12.982613567945581, -10.4772587774676, -10.059508487909312, -9.996468668792724, -9.987123034200605, -9.985708234208632, -9.985487527508576, -9.985452188530388, -9.985446393274378, -9.985445511194165, -9.985445907736002, -9.985446336780479, -9.985445702319394, -9.985445004609058, -9.985444670228846
6.908785020610475, 5.271411300560489, 3.185149866744954, 1.2364524226837195, -0.48406080845846944, -2.2050516119009935, -5.320185127815218, -15.202266931038054, -7.38908515397577, -6.200840877208226, -6.489474734670222, -6.967759771075739, -7.415546663174139, -7.8023720474833915, -8.132305479555974, -8.413682962961895, -8.662208375408111, -8.920915719406773, -9.469498692770602, -11.92420737834838, -22.554391853864658, -12.687676422994894, -10.450660641022496, -10.071847951644095, -10.00290275930894, -9.988962662009365, -9.986122004084498, -9.985570547375906, -9.985469187916918, -9.985450902121292, -9.985450078267043, -9.985455336201989, -9.985460803745493, -9.985455062286624, -9.98544907975579, -9.985446372834707
10.216455055863834, 8.097916274159449, 5.542060298754314, 3.2264889380862307, 1.2330956578294217, -0.5126868261100068, -2.2331061670925907, -4.275563788416614, -4.5606982073958715, -5.1473134723164025, -5.8098701121769425, -6.423450894155681, -6.958080052388009, -7.415143967114771, -7.805060633116098, -8.143969139355548, -8.453609443656454, -8.817834336354807, -10.056086191018098, -20.186180753003594, -119.50112135413208, -21.183937378321296, -11.353835626737329, -10.283873496482967, -10.057285944694064, -10.00065189275839, -9.988304806418334, -9.98595185914233, -9.985540433084592, -9.985472426352622, -9.985482473770874, -9.985533482701113, -9.985591712943716, -9.985532875915652, -9.985479735571065, -9.985457981965846
14.200590397887577, 11.436864063530345, 8.311432527094954, 5.564203652476719, 3.2235630386306946, 1.2212022064524914, -0.5164678046780047, -2.0569583147062946, -3.250155955518119, -4.215530208789067, -5.054632663626604, -5.7888883450275, -6.420875691339149, -6.959948881368105, -7.428312676798191, -7.864412313675427, -8.327860735437637, -8.694261466255725, -9.238930520625471, -11.33282843296614, -20.52321342464607, -12.602988991472477, -11.435926661154912, -11.342642365277294, -10.361284961501877, -10.058982477285777, -9.997787481951605, -9.987422224618935, -9.985802563552, -9.985576288953258, -9.985710786676965, -9.98617245765581, -9.986789030683799, -9.986170382714223, -9.9857024063249, -9.985532786680919
19.00593507151748, 15.368206811422429, 11.559607053543829, 8.305540241678147, 5.524800993692632, 3.144301711963945, 1.1143592911878586, -0.6028414874447905, -2.024018314951923, -3.1822619128012, -4.176572643299831, -5.044371555948576, -5.78905794896088, -6.431457701038766, -7.031089110281005, -7.800085447642455, -9.210967953092622, -9.137861922019445, -9.273949325513733, -9.424089960222018, -10.493868550760611, -10.825625655526162, -12.603297275387886, -21.14909345717346, -12.227019212569857, -10.325047401818065, -10.032317889885132, -9.99206168685254, -9.986641024212123, -9.98608925630536, -9.98727780434442, -9.99129952316181, -9.997899505016399, -9.991289103359316, -9.987249574734237, -9.9859851886363
24.816205466701398, 19.98093764810963, 15.356777156596653, 11.388653519574916, 7.991165930181216, 5.038675449929076, 2.602140303959423, 0.6934740428080757, -0.7255506383315273, -1.975822169582389, -3.1448335506260583, -4.168822263945692, -5.048513230490654, -5.832423602807979, -6.76289257451066, -9.257625728785007, -19.165347773186106, -11.057214729661347, -9.301986862179362, -8.92536003828475, -9.244563306814136, -10.49194935556932, -20.56168640143791, -119.65460923160505, -20.974469436789775, -11.115193467425758, -10.107978020299862, -10.001729286253955, -9.988970586594576, -9.988655063192121, -9.99745090160283, -10.03111437680982, -10.102722129377723, -10.03104226202208, -9.99731029562266, -9.98848801916318
31.863378695111606, 25.368620357794626, 18.92714935173741, 13.85756739768365, 9.617808649690263, 5.411813072193353, 2.9452701973231177, 1.9298411318680206, 0.9079974447277215, -0.5413932045652201, -1.9299678256305708, -3.1387531039274963, -4.179052544303106, -5.159345850616675, -6.913677394955626, -17.4450303624995, -117.03414514933294, -19.311977760272885, -9.415207013826498, -8.583845516663475, -8.810568633522513, -9.364446532698361, -11.621779847565898, -21.22038091552273, -12.261454706532293, -10.35162329367037, -10.056179539302056, -10.012547931432396, -9.996742665958452, -10.001070989479006, -10.057118779513967, -10.322616134070953, -11.110038820041638, -10.322028359757974, -10.05599850865483, -10.000562003160994
40.442921198243646, 31.03293425002788, 14.618085920508873, 11.587579615419372, 7.569708254629486, -4.0662207862309, 1.4216828867635987, 4.001016558043461, 2.9338721250329276, 1.1562304367933414, -0.5011329299639957, -1.9265124248216559, -3.1435293723558773, -4.214284936042875, -5.383872837837995, -8.032017141966541, -17.563852989215018, -9.456170949769275, -8.043306355677641, -8.157316323324139, -8.512775902851391, -9.130219744082597, -10.68582763314574, -11.59044828643679, -10.486272746808357, -10.152487038015996, -10.092914007022229, -10.120404252743233, -10.043561641143485, -10.053563080487303, -10.344964393023881, -12.21558959106091, -20.9861898320098, -12.210750006390056, -10.334555287332524, -10.046316962908055
51.01966691532757, 32.834337609095925, -74.21097932429701, 14.830947981547006, 8.554341149184683, -93.89056682450499, 0.021467818194064625, 7.040209630882876, 5.377787744292192, 3.152399627584395, 1.1776296715021681, -0.5043043754857178, -1.9375738428845688, -3.1662067823823192, -4.262790425873092, -5.437214210483044, -7.073893278389939, -7.005369366102624, -7.317643453205968, -7.769234348197759, -8.421100616253593, -10.69451391281448, -20.47985896122245, -12.374273423971315, -10.496263891321332, -10.221899545073958, -10.381852435082834, -11.129633995375771, -10.348764964543458, -10.215239629192803, -11.199989340457094, -21.044108445443648, -119.88380719991325, -21.00474896383447, -11.140733142942027, -10.145178160511065
